_id,coll_name,coll_place,description,lat,long,object_name,object_number,os_gridref,priref,repro_ref,strat_type,strat_unit,taxonomy,url
7379,unknown depositor,Unknown,"Cretaceous flint nodule containing the fossilised remains of an internal siliceous mould of an echinoid (sea urchin). In 2 parts, see G.07763.002",,,Sea urchin,G.07763.001,unknown,56035,G.07763.001a.jpg; G.07763.001b.jpg,"Chronostratigraphy, Lithostratigraphy",Cretaceous Period; Upper Chalk Formation,,https://data.nhm.ac.uk/media/ludlow:G.07763.001a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07763.001b.jpg
7647,"Snape, M.G.",Mortimer Forest,"Assemblage of complete and fragmentary Silurian brachiopods including Dayia navicula, Isorthis orbicularis and Atrypa reticularis. Found in Mortimer Forest.",52.34360999,-2.76472277,Brachiopod,G.09544,SO4872,657983,G.09544.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Leintwardine Formation,Dayia navicula; Isorthis orbicularis; Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.09544.jpg
7192,Birmingham University Extra Mural Department,Hillside,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchii found at Hillside.,,,Trilobite,G.05746,unknown,53773,G.05746.jpg,Chronostratigraphy,Ordovician Period; Llandeilian Stage,Ogygiocarella debuchii,https://data.nhm.ac.uk/media/ludlow:G.05746.jpg
7621,"Tarrant, P.; Tarrant, M.","The Mill Ground, Morville",Fossilised remains of Devonian agnathan Cephalaspis sp.,52.50643275,-2.59074793,Agnathan,G.09366.001,SO69,656170,G.09366.001.jpg,,,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09366.001.jpg
7421,unknown,Quarington Quarry,"Fossilised remains of fish scales of the Permian fish Palaeoniscum sp. in marl slate. Found at Quarington Quarry, Durham.",,,Fish,G.07973,unknown,74929,G.07973.jpg; G.07973b.jpg,Chronostratigraphy,Permian Period,Palaeoniscum sp.,https://data.nhm.ac.uk/media/ludlow:G.07973.jpg; https://data.nhm.ac.uk/media/ludlow:G.07973b.jpg
7384,unknown,Charlton,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",,,Sea urchin,G.07795,unknown,56063,G.07795.jpg,"Biostratigraphy, Chronostratigraphy",Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg
7432,"Bell, P.; Norton, W.J.; Tarrant, P.",Earnstrey Brook,Fossilised remains of the Silurian bony fish Corvaspis sp. including fragments of spine and a partial head shield. Found at Earnstrey Brook.,52.48822501,-2.63468505,Fish,G.08084,SO5788,49302,G.08084a.jpg; G.08084b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Pridoli Series; Red Downtonian Formation,Corvaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08084a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08084b.jpg
7362,"Norton, W.J.",Grinshill,"A section of vertebrae belonging to the Triassic reptile, Rhynchosaurus. Found at Grinshill quarries.",52.80242304,-2.71341569,Reptile,G.07537,SJ5223,78617,G.07537.jpg,"Chronostratigraphy, Lithostratigraphy",Triassic Period; Anisian Stage; Tarporley Siltstone Formation,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:G.07537.jpg
8349,,,"Painted 19th Century plaster cast of the lower jaw of an extinct type of elephant, Dinotherium indicum, from Perim Island. Associated with other specimens collected in the Siwalik Hills of India.",,,Elephant; Jaw,G.15232,unknown,73449,G.15232a.jpg; G.15232b.jpg; G.15232c.jpg,,,Dinotherium indicum,https://data.nhm.ac.uk/media/ludlow:G.15232a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15232b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15232c.jpg
7429,unknown,Monkhopton,"Fossilised remains of mineralised head shield of the Devonian fish Pteraspis crouchi. Found at Monkhopton, Shropshire. Counterpart to G.08075.",52.52455526,-2.56151272,Fish,G.08074,SO6292,51005,G.08074a.jpg; G.08074b.jpg,Chronostratigraphy,Devonian Period; Ditton Series,Pteraspis crouchi,https://data.nhm.ac.uk/media/ludlow:G.08074a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08074b.jpg
7616,"Shuker, B.",Trewern Brook,Fossilised remains of the Silurian graptolite Monograptus priodon found at Middletown.,,,Graptolite,G.09184,unknown,50623,G.09184.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series; Coalbrookdale Formation,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.09184.jpg
8207,"Norton, W J",Unknown,Fossilised remains of a Carboniferous pteridosperm Alethopteris sp.  Part and counterpart with G14432.002.,,,Plant,G.14432.001,unknown,71226,G.14432.001-2.jpg,Chronostratigraphy,Carboniferous Period,Alethopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14432.001-2.jpg
7216,unknown,"Spittal, Caithness","Fossilised remains of an Acanthodian fish found at Spittal, Caithness",58.4661211,-3.44159691,Fish,G.06165,ND1654,656088,G.06165.jpg,"Chronostratigraphy, Lithostratigraphy",Devonian Period; Caithness Flagstone Group,,https://data.nhm.ac.uk/media/ludlow:G.06165.jpg
7400,unknown,Oreton Quarry,"Fossilised jaw fragment, including part of a tooth, from the Carboniferous cartilaginous fish, Orodus ramosus. Found at Oreton Quarry, Shropshire.",52.41653718,-2.58954504,Fish,G.07876,SO68,656429,G.07876.jpg,Chronostratigraphy,Carboniferous Period,Orodus ramosus,https://data.nhm.ac.uk/media/ludlow:G.07876.jpg
7269,"Shuker, B.",Shelve; Shropshire,"Fossilised shell fragments of the Ordovician gastropod Platyschisma helicities found at Shelve, Shropshire.",52.50340082,-3.03267613,Gastropod,G.06543,SO39,56739,G.06543.jpg,Chronostratigraphy,Ordovician Period; Llanvirn Series,Platyschisma helicites,https://data.nhm.ac.uk/media/ludlow:G.06543.jpg
7392,"Phillips, N.M.","Wren's Nest, Dudley","Silurian compound, tabulate coral, Favosites sp. with cerioid corallites.",52.51685254,-2.10457946,CORAL,G.07838,SO9391,50806,G.07838a.jpg; G.07838b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series; Much Wenlock Limestone Formation,Favosites sp.,https://data.nhm.ac.uk/media/ludlow:G.07838a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07838b.jpg
7438,"Tarrant, P.; Tarrant, M.; Lamputt, N.","Foxall Coppice, Monkhopton","Fossilised fragments of the Silurian fish, Kallostrakon sp. with Acanthodian fin spine Collected from the Red Downton Series.",52.53347386,-2.57636883,Fish,G.08129.002,SO6193,49405,G.08129.002.jpg,Chronostratigraphy,Silurian Period; Pridoli Series,Kallostrakon sp.,https://data.nhm.ac.uk/media/ludlow:G.08129.002.jpg
7229,"Peele, Miss","Longden Common, Shropshire","Fossilised remains of a leaf from the Carboniferous pteridosperm, Neuropteris sp.",52.6307612,-2.84359768,Plant,G.06219,SJ4304,53306,G.06219.jpg; G.06219a.jpg,Chronostratigraphy,Carboniferous Period; Pensylvanian Subsystem,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.06219.jpg; https://data.nhm.ac.uk/media/ludlow:G.06219a.jpg
8353,,,"Painted 19th century plaster cast of the lower right jaw of an extinct type of elephant. Labelled as Elephas hysudricus, from the Siwalik Hills of India.",,,Elephant; Jaw,G.15237,unknown,73465,G.15237a.jpg; G.15237b.jpg; G.15237c.jpg,,,Elephas hysudricus,https://data.nhm.ac.uk/media/ludlow:G.15237a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15237b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15237c.jpg
7633,"Dixon, Sir Arthur",Bryn Sylldy; Llanrwst,Fossilised shell remains of the Silurian brachiopod Orbiculoidea beckettiana found at Bryn Sylldy near Llanrwst.,,,Brachiopod,G.09427,Unknown,655710,G.09427.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Lower Ludlow Beds,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09427.jpg
8342,"Baker, William Erskine",Siwalik Hills,"Fossilised remains of the humerus and radius-ulna of an extinct type of ruminant, Sivatherium, from the Siwalik Hills of India.",,,Giraffid; Humerus; Radius-Ulna,G.15224,unknown,73395,G.15224a.jpg; G.15224b.jpg; G.15224c.jpg; G.15224d.jpg,,,Sivatherium giganteum,https://data.nhm.ac.uk/media/ludlow:G.15224a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15224b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15224c.jpg; https://data.nhm.ac.uk/media/ludlow:G.15224d.jpg
8221,unknown,Rag Batch Hope Bowdler,"Ordovician assemblage containing fossilised remains of tentaculids, bryozoans,trilobites and brachiopods preserved in siltstone. Unusual feature of a Bryozoan encrusting a Tentaculitid. Found at Hope Bowlder, part of the Cheney Longville Formation.",52.5051232,-2.8117225,Assemblage,G.14504,SO4590,55135,G.14504.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Cheney Longville Formation,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.14504.jpg
7575,Ludlow Grammar School,Mortimer Forest,"Fossilised remains of Silurian graptolite, Pristiograptus tumescens. Found in Mortimer Forest, near Ludlow.",52.36168297,-2.7503499,Graptolite,G.08960,SO4974,52400,G.08960a.jpg; G.08960b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Middle Elton Formation,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.08960a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08960b.jpg
7634,"Norton, J.","Pudstone Lane Quarry, Martley","Fossilised shell remains of the Silurian inarticulate brachiopod Orbiculoidea beckettiana showing the flat pedicle valve. Found in Pudstone Lane Quarry, Martley.  Counterpart of G.09431.002",,,Brachiopod,G.09431.001,unknown,657852,G.09431.001.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Series; Coalbrookdale Formation,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09431.001.jpg
7276,"Tarrant, P.; Tarrant, M.; Lamputt, N.","Foxall Coppice, Monkhopton",Fossilised remains of cutwater spine of an Acanthodian fish.,52.53347386,-2.57636883,Fish,G.06597,SO6193,656098,G.06597.jpg; G.06597b.jpg,Chronostratigraphy,Devonian Period,Ischnacanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.06597.jpg; https://data.nhm.ac.uk/media/ludlow:G.06597b.jpg
7623,unknown,Unknown,Fossilised remains of Devonian agnathan Cephalaspis sp.,,,Agnathan,G.09371.001,unknown,656171,G.09371.001.jpg,Chronostratigraphy,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09371.001.jpg
8414,unknown,Unknown,Fossilised shell remains of the Silurian gastropod Bellerophon sp.,,,Gastropod,G.16371,unknown,57472,G.16371.jpg,Chronostratigraphy,Silurian Period,Bellerophon sp.,https://data.nhm.ac.uk/media/ludlow:G.16371.jpg
7580,"Wood, B.",Rushbury,"Fossilised remains of the Silurian graptolite Monograptus priodon. Found at Rushbury, Shropshire.",52.7392264,-2.75681836,Graptolite,G.08981,SJ4916,55980,G.08981.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Wenlock Series; Coalbrookdale Formation,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.08981.jpg
7635,"Norton, J.","Pudstone Lane Quarry, Martley","Fossilised shell remains of the flat pedicle valve of the Silurian inarticulate brachiopod Orbiculoidea beckettiana found in Pudstone Quarry Lane, Martley. Counterpart of G.09431.002",,,Brachiopod,G.09431.002,Unknown,657860,G.09431.002.jpg,"Biostratigraphy, Chronostratigraphy",Silurian Period; Much Wenlock Series; Coalbrookdale Formation,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09431.002.jpg
7641,"Smith, R. D. A.",Brandon Hill,"Fossilised remains of Silurian phyllocarid, Ceratiocaris sp. Found by Smith, R.D.A. at Brandon Hill.",52.38846097,-2.78019213,Phyllocarid,G.09523.015,SO4777,53599,G.09523.015.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Higher Lower Leintwardine Beds,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.09523.015.jpg
7399,unknown,Unknown,"Fossilised single triangular shaped tooth from the Palaeogene shark, Lamna obliqua.",,,shark; Tooth,G.07875,unknown,660222,G.07875a.jpg; G.07875b.jpg,Chronostratigraphy,Palaeogene Period,Lamna obliqua,https://data.nhm.ac.uk/media/ludlow:G.07875a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07875b.jpg
8232,unknown depositor,Marshbrook,"Fossilised ossicles from the Ordovician crinoid, Ranunculocolumnus sp. A 'mysterious' species, known only from its columnals. Found at Marshbrook.",52.49603216,-2.82628465,Crinoid,G.14574,SO4489,55218,G.14574.jpg,Chronostratigraphy,Ordovician Period,Ranunculocolumnus sp.,https://data.nhm.ac.uk/media/ludlow:G.14574.jpg
7395,"Wood, B.",Marshbrook,"Fossilised remains comprising the pygidium of the Ordovician trilobite Broniartella sp. Found at Marshbrook, Shropshire.",52.49603216,-2.82628465,Trilobite,G.07860,SO4489,53523,G.07860.jpg,Chronostratigraphy,Ordovician Period; Caradoc Series,Brongniartella sp.,https://data.nhm.ac.uk/media/ludlow:G.07860.jpg
8396,unknown,Much Wenlock Parish,Fossilised shell remains of the Silurian gastropod Poleumita discors found in the Much Wenlock district Shropshire.,52.5963269,-2.59195583,Gastropod,G.16223,SJ60,57060,G.16223.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.16223.jpg
7277,"Tarrant, P.","Foxall Coppice, Monkhopton",Fossilised fragment of a spine from a Silurian acanthodian jawed fish. The spine shows marked longitudinal ridging.,52.53347386,-2.57636883,Fish,G.06598,SO6193,655995,G.06598.jpg; G.06598b.jpg; G.06598a.jpg,Chronostratigraphy,Silurian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06598.jpg; https://data.nhm.ac.uk/media/ludlow:G.06598b.jpg; https://data.nhm.ac.uk/media/ludlow:G.06598a.jpg
7624,unknown,Unknown,Fossilised remains of Devonian agnathan Cephalaspis sp.,,,Agnathan,G.09371.002,unknown,659206,G.09371.002.jpg,Chronostratigraphy,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09371.002.jpg
8430,"Allbutt, Martin",Wentnor,"Small sample of fine grained precambrian sandstone rock showing fine sedimentary banding. Found near Wentnor, Shropshire.",,,Sandstone,G.16525.004,unknowm,57609,G.16525.004a.jpg; G.16525.004b.jpg,"Chronostratigraphy, Lithostratigraphy",Precambrian Eon; Ediacaran Period; Wentnor Group; Bridges Formation,,https://data.nhm.ac.uk/media/ludlow:G.16525.004a.jpg; https://data.nhm.ac.uk/media/ludlow:G.16525.004b.jpg
7398,"Smith, R.",Brandon Hill,"Fossilised remains of a Silurian phyllocarid, Ceratiocaris sp. Found by Smith, R. at Brandon Hill.",,,Phyllocarid,G.07866.002,unknown,50815,G.07866.002a.jpg; G.07866.002b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Lower Leintwardine Formation,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.07866.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.07866.002b.jpg
8398,unknown,Wenlock Edge,Fossilised shell remains of the Silurian gastropod Poluemita discors found on Wenlock Edge Shropshire,52.50560564,-2.73806631,Gastropod,G.16228,SO59,57071,G.16228.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.16228.jpg
8199,,Unknown,A single leaflet from the  Carboniferous pteridosperm Neuropteris sp. Collected from the Coal Measures.,,,Plant,G.14397,unknown,71566,G.14397.jpg,Chronostratigraphy,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14397.jpg
7406,"Tarrant, P.; Rowlands, M.; Norton, W.J.","Case Mills, Temeside, Ludlow.","Part of the head shield of the Silurian cephalaspid fish, Hemicyclaspis murchisoni. Acanthodonian fin spine, showing strong longitudinal ridging, also present.",52.36186592,-2.72098258,Fish,G.07905.001,SO5174,658074,G.07905.001.jpg,Chronostratigraphy,Silurian Period; Pridoli Series,Hemicyclaspis murchisoni,https://data.nhm.ac.uk/media/ludlow:G.07905.001.jpg
8253,unknown,Builth Road,"Fossilised remains of parts of Silurian graptolites, Pristiograptus sp., found at Nant Prophwyd.",,,Graptolite,G.14708,unknown,55683,G.14708a.jpg; G.14708b.jpg; G.14708c.jpg,Chronostratigraphy,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14708a.jpg; https://data.nhm.ac.uk/media/ludlow:G.14708b.jpg; https://data.nhm.ac.uk/media/ludlow:G.14708c.jpg
7248,"Schierning, P",Ostsea Coast,"Fossilised remains of the Cambrian trilobite Agnostus pisiformes found by Schierning, P. on the Ostsea Coast.",,,Trilobite,G.06319,unknown,47865,G.06319a.jpg; G.06319b.jpg,Chronostratigraphy,Cambrian Period,Agnostus pisiformes,https://data.nhm.ac.uk/media/ludlow:G.06319a.jpg; https://data.nhm.ac.uk/media/ludlow:G.06319b.jpg
7456,"Tarrant, P.; Tarrant, M.",Little Oxenbold,Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi found at Little Oxenbold. Figured specimen.,52.50628192,-2.62021224,Fish,G.08167.001,SO5890,659053,G.08167.001.jpg,Chronostratigraphy,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08167.001.jpg
7447,"Tarrant, P.; Rowlands, M.",Little Oxenbold,Orbital plate of Phialaspis symondsi in a coarse-grained sandstone from Little Oxenbold.,52.50628192,-2.62021224,Fish,G.08146.002,SO5890,656159,G.08146.002a.jpg; G.08146.002b.jpg; G.08146.002c.jpg,Chronostratigraphy,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08146.002a.jpg; https://data.nhm.ac.uk/media/ludlow:G.08146.002b.jpg; https://data.nhm.ac.uk/media/ludlow:G.08146.002c.jpg
8355,"Baker, William Erskine",Siwalik Hills,"Fossilised remains of the lower right jaw of an extinct type of elephant, labelled as Palaeoloxodon, from the Siwalik Hills of India. Specimen shows extensive wear of the molar tooth.",,,Elephant; Jaw,G.15239,unknown,73467,G.15239a.jpg; G.15239b.jpg; G.15239c.jpg; G.15239d.jpg,,,Palaeoloxodon sp.,https://data.nhm.ac.uk/media/ludlow:G.15239a.jpg; https://data.nhm.ac.uk/media/ludlow:G.15239b.jpg; https://data.nhm.ac.uk/media/ludlow:G.15239c.jpg; https://data.nhm.ac.uk/media/ludlow:G.15239d.jpg
8258,,England,"Part of a Silurian graptolite in which the chitinous skeleton has been infilled by iron pyrites, now changed to limonite.",,,Graptolite,G.14742,unknown,55955,G.14742a.jpg; G.14742b.jpg,Chronostratigraphy,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14742a.jpg; https://data.nhm.ac.uk/media/ludlow:G.14742b.jpg
7250,"Tarrant, P and M",Meadowley Wood,"Fossilised fragments of a swimming paddle of the Silurian eurypterid, Pterygotus sp. found by Tarrant, P. & M. at Meadowley Wood.",52.50643275,-2.59074793,Eurypterid,G.06333.002,SO69,655351,G.06333.002.jpg,Chronostratigraphy,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06333.002.jpg
8263,"Edwards, David Charles",Bishop's Castle District,Fossilised remains of the Silurian graptolite Pristiograptus colonus. Found in Bishop's Castle area.,52.48567717,-3.0028073,Graptolite,G.14762,SO3288,56192,G.14762.jpg,Chronostratigraphy,Silurian Period; Ludlow Series,Pristiograptus colonus,https://data.nhm.ac.uk/media/ludlow:G.14762.jpg
7300,"Smith, R.",Antelope Springs,"Fossilised remains of the Cambrian trilobite Asaphiscus wheelerii. Found by Smith, R. at Antelope Springs, USA.",,,Trilobite,G.06756,unknown,47863,G.06756.jpg,Chronostratigraphy,Cambrian Period; St. David's Series,Asaphiscus wheeleri,https://data.nhm.ac.uk/media/ludlow:G.06756.jpg
7629,"Peele, Miss",Wenlock Edge,"Fossilised shell remains of the Silurian Gastropod, Poleumita discors and Silurian stromatoporoid. Found at Wenlock Edge",,,Gastropod; Stromatoporoid,G.09392,unknown,52445,G.09392a.jpg; G.09392b.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Much Wenlock Limestone Formation,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.09392a.jpg; https://data.nhm.ac.uk/media/ludlow:G.09392b.jpg
7496,unknown,Besom Farm Quarry,Fossilised remains of a Devonian Arthrodire jawed fish found at Besom Farm Quarry.,52.42552698,-2.58966508,Fish,G.08438,SO6081,656124,G.08438.jpg,Chronostratigraphy,Devonian Period,Arthrodira,https://data.nhm.ac.uk/media/ludlow:G.08438.jpg
7258,unknown,Ludford,Endognath of Silurian eurypterid Pterygotus sp. Found on bank of River Teme at Ludford..,52.36186592,-2.72098258,Eurypterid,G.06415,SO5174,72347,G.06415a.jpg; G.06415b.jpg,Chronostratigraphy,Silurian Period; Pridoli Series,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06415a.jpg; https://data.nhm.ac.uk/media/ludlow:G.06415b.jpg
7505,unknown,"Lye Brook, Devil's Hole, Morville.","Fossilised remains of head shield from the Silurian, cephalaspid fish, Phialaspis symondsi. Found at Devil's Hole, Morville. Branchial impressions preserved.",52.5338717,-2.4879199,Fish,G.08514,SO6793,656134,G.08514.jpg,Chronostratigraphy,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08514.jpg
7301,unknown,Mortimer Forest,Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at Mortimer Forest.,52.35250335,-2.77955858,Trilobite,G.06759,SO4773,74390,G.06759.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Middle Elton Formation,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.06759.jpg
7645,unknown,High Vinnals,Fossilised shell remains of the Silurian brachiopod Protocortezorthis orbicularis found at High Vinnals.,52.343514,-2.7794003,Brachiopod,G.09541,SO4772,655521,G.09541.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Leintwardine Formation,Protocortezorthis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.09541.jpg
8451,unknown,Unknown,"A small sample of reddish brown, glassy slag.",,,Slag,G.16605,unknown,72101,G.16605.jpg,Biostratigraphy,,Slag,https://data.nhm.ac.uk/media/ludlow:G.16605.jpg
7613,unknown,Churchstoke,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Churchstoke.,,,Graptolite,G.09162,unknown,55525,G.09162.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Coalbrookdale Formation,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09162.jpg
7640,"Tarrant, P.; Rowlands, M.",Case Mills,"Headshield of the Silurian Cephalaspid fish, Hemicyclaspis murchisoni. Fine tubules can be seen radiating from the centre of the headshield towards its outer margins.",52.36186592,-2.72098258,Fish,G.09501.002,SO5174,52427,G.09501.002.jpg,"Biostratigraphy, Chronostratigraphy",Silurian Period; Pridoli Series,Hemicyclaspis murchisoni,https://data.nhm.ac.uk/media/ludlow:G.09501.002.jpg
7309,"Norton, Kathleen",Mortimer Forest,Fossilised shell remains of the Silurian bivalve Pterinea sp. found at Mortimer Forest.,52.32481279,-2.88178252,BIVALVE,G.06863,SO47,656077,G.06863.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Bringewood Formation,Pterinea sp.,https://data.nhm.ac.uk/media/ludlow:G.06863.jpg
8409,"Wood, B.J.",High Vinnalls,"Fossilised remains of the Silurian gastropod Murchisonia coralii found at High Vinnals, Ludlow.",52.343514,-2.7794003,Gastropod,G.16327.001,SO4772,57314,G.16327.001.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Leintwardine Formation,Murchisonia coralii,https://data.nhm.ac.uk/media/ludlow:G.16327.001.jpg
8452,unknown,"Slaughter Bank, Donnington","A sample of rusty brown coarse nodular ironstone, found at Slaughter Bank, Donnington.",,,Ironstone,G.16607,unknown,72103,G.16607.jpg,"Biostratigraphy, Chronostratigraphy",Carboniferous Period; Westphalian Stage,Ironstone,https://data.nhm.ac.uk/media/ludlow:G.16607.jpg
7262,"Dalingwater, J. E.","Dinham, Ludlow","Fossilised remains of the Silurian phyllocarid, Ceratiocaris sp. found Darlingwater, J.E. below Ludlow Castle, Ludlow.",52.36177534,-2.73566629,Phyllocarid,G.06442,SO5074,73700,G.06442.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Whitcliffe Formation,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.06442.jpg
8598,"Zalasiewicz, J.",Tynet Burn,Fragmentary fossil remains of a lobe-finned Devonian fish.,,,Fish,G.20104,unknown,658461,G.20104.jpg,Chronostratigraphy,Devonian Period,Gyroptychius sp.,https://data.nhm.ac.uk/media/ludlow:G.20104.jpg
7478,"Tarrant, P.",Devil's Hole,"Fossilised remains of ventral headshield of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole, Shropshire.",52.5338717,-2.4879199,Fish,G.08195.002,SO6793,659202,G.08195.002.jpg,Chronostratigraphy,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08195.002.jpg
7441,"Tarrant, P.; Tarrant, M.","Foxall Coppice, Monkhopton",Fossilised fragmentary remains of the palaeozoic fish Kallostrakon sp.,52.53347386,-2.57636883,Fish,G.08136.002,SO6193,658907,G.08136.002.jpg,Chronostratigraphy,Silurian Period; Pridoli Series,Kallostrakon sp.,https://data.nhm.ac.uk/media/ludlow:G.08136.002.jpg
8462,"Smith, R.",Brandon Hill,"Counterpart of Silurian phyllocarid, Ceratiocaris sp.",52.3427913,-2.88214007,Phyllocarid,G.17374.002,SO4072,73634,G.17374.002.jpg,"Chronostratigraphy, Lithostratigraphy",Silurian Period; Ludlow Series; Lower Leintwardine Formation,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.17374.002.jpg
7267,"Shuker, B.","Shelve, Shropshire","Fossilised shell remains of the Ordovician gastropod Bellerophon perturbatus found at Shelve, Shropshire.",52.50340082,-3.03267613,Gastropod,G.06504,SO39,54238,G.06504a.jpg; G.06504b.jpg; G.06504c.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Llanvirn Series; Mytton Flags Formation,Bellerophon perturbatus,https://data.nhm.ac.uk/media/ludlow:G.06504a.jpg; https://data.nhm.ac.uk/media/ludlow:G.06504b.jpg; https://data.nhm.ac.uk/media/ludlow:G.06504c.jpg
8444,unknown,Haughmond Hill,Purple brown conglomerate with angular to semi-rounded rock fragments. Found at Haughmond Hill - a field west of the road.,52.74866481,-2.68290769,Sedimentary Rock,G.16567,SJ5417,71331,G.16567a.jpg,Chronostratigraphy,Precambrian Eon; Longmyndian Supergroup; Wentnor Group,Stanbatch Conglomerate,https://data.nhm.ac.uk/media/ludlow:G.16567a.jpg
8223,unknown,Rag Batch Hope Bowdler,"Ordovician assemblage containing fossilised remains of tentaculites, brachiopods and fragments of trilobites. Part of the Cheney Longville formation. Found at Rag Batch Hope Bowdler.",52.5051232,-2.8117225,Assemblage,G.14506,SO4590,55137,G.14506.jpg,"Chronostratigraphy, Lithostratigraphy",Ordovician Period; Caradoc Series; Cheney Longville Formation,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.14506.jpg
